Data info
File name: C:\DEWESoft7\Data\Test_kastor_choco_2.d7d
Start time: 20/01/1980 07:28:21.614
Number of channels: 3
Sample rate: 5000
Store type: Toujours rapide


Data1

Time [s]	AI 0 [V]	AI 1 [V]	AI 2 [V]	
7,1026	3,9893267	4,2440529	4,1772914
7,1028	3,9890776	4,2429323	4,1778755
7,103	3,9895425	4,2418737	4,1780877
7,1032	3,9896784	4,2407188	4,1781425
7,1034	3,9894984	4,2400308	4,1776552
7,1036	3,9890966	4,2398496	4,1766109
7,1038	3,9887378	4,2398424	4,1754675
7,104	3,9884434	4,2400866	4,1746092
7,1042	3,9880726	4,2400103	4,173739
7,1044	3,9878235	4,2399449	4,1729593
7,1046	3,9877567	4,2400618	4,1723156
7,1048	3,9876184	4,2400627	4,1716542
7,105	3,9873848	4,2403145	4,1711736
7,1052	3,9869628	4,2404232	4,1706777
7,1054	3,9867733	4,2406063	4,1701198
7,1056	3,986331	4,2408795	4,1696682
7,1058	3,9864049	4,2411242	4,169147
7,106	3,9867458	4,2410402	4,1688919
7,1062	3,9870117	4,2405519	4,1685572
7,1064	3,987361	4,2402916	4,1682506
7,1066	3,9876733	4,2400284	4,1678524
7,1068	3,9876745	4,2398701	4,1674008
7,107	3,9876781	4,2396398	4,1668797
7,1072	3,9877603	4,2394238	4,1663933
7,1074	3,9878008	4,2390881	4,1658535
7,1076	3,9876316	4,2388897	4,1654291
7,1078	3,9870689	4,2384558	4,164957
7,108	3,9864168	4,2380314	4,1648426
7,1082	3,9858005	4,2375202	4,1648164
7,1084	3,9846644	4,2372055	4,1648579
7,1086	3,983427	4,2375593	4,1649284
7,1088	3,982285	4,2378612	4,165236
7,109	3,9811919	4,2379923	4,1656017
7,1092	3,9803765	4,2380409	4,1663265
7,1094	3,9796469	4,237998	4,1668763
7,1096	3,9791534	4,2374392	4,1674829
7,1098	3,9783988	4,2368073	4,1678762
7,11	3,9778659	4,2364845	4,168314
7,1102	3,9772496	4,236259	4,1686201
7,1104	3,9767263	4,2361517	4,1691246
7,1106	3,9759932	4,2360897	4,1695108
7,1108	3,9755449	4,236062	4,1699066
7,111	3,9754305	4,2359633	4,170238
7,1112	3,975533	4,2353148	4,170413
7,1114	3,9754865	4,2346201	4,1708269
7,1116	3,9754663	4,2340813	4,1712489
7,1118	3,9751933	4,2335329	4,1715708
7,112	3,9748356	4,2331009	4,1719174
7,1122	3,9747057	4,232605	4,1723027
7,1124	3,9750597	4,2320962	4,172523
7,1126	3,9756021	4,2314873	4,1727209
7,1128	3,9760444	4,2309341	4,1726923
7,113	3,9763556	4,2302828	4,1721501
7,1132	3,9767585	4,229557	4,1717329
7,1134	3,9769731	4,2286487	4,1713691
7,1136	3,9764378	4,2280741	4,1712203
7,1138	3,9759014	4,227788	4,1706743
7,114	3,9753709	4,2274408	4,1704798
7,1142	3,9748821	4,2271276	4,1703119
7,1144	3,9746211	4,2270703	4,1699185
7,1146	3,9743767	4,2267437	4,1692781
7,1148	3,973969	4,226573	4,1684666
7,115	3,9734802	4,2266006	4,1676083
7,1152	3,9728961	4,2270737	4,1667342
7,1154	3,9723692	4,2277689	4,1659989
7,1156	3,9719472	4,2282543	4,1653028
7,1158	3,9714417	4,2287455	4,1645994
7,116	3,9714131	4,2293892	4,1638365
7,1162	3,9717302	4,2295856	4,1630769
7,1164	3,9720664	4,2293291	4,1623044
7,1166	3,9723573	4,2292495	4,161675
7,1168	3,9723942	4,2293081	4,1609945
7,117	3,972219	4,229166	4,1602602
7,1172	3,9715645	4,2290649	4,1597128
7,1174	3,9708767	4,229084	4,1594138
7,1176	3,970221	4,2291574	4,1595149
7,1178	3,969619	4,2290373	4,1595769
7,118	3,9690635	4,2290316	4,1594672
7,1182	3,9685819	4,2290125	4,1594687
7,1184	3,9683173	4,2289505	4,1594758
7,1186	3,9676521	4,2289324	4,1594567
7,1188	3,9664171	4,2291622	4,1592884
7,119	3,9653418	4,2298918	4,159452
7,1192	3,9643846	4,2303939	4,1593018
7,1194	3,9636312	4,2310019	4,1594529
7,1196	3,9629505	4,2314739	4,1593552
7,1198	3,9622364	4,2322025	4,1591778
7,12	3,9618132	4,2328796	4,1590323
7,1202	3,9611468	4,2335005	4,1593351
7,1204	3,9605651	4,2342386	4,1598153
7,1206	3,9600084	4,2347155	4,1603136
7,1208	3,9593956	4,2351885	4,1609955
7,121	3,9587471	4,23524	4,1617417
7,1212	3,9586494	4,2353244	4,1624546
7,1214	3,9584682	4,2349453	4,163053
7,1216	3,9589331	4,2345304	4,1635275
7,1218	3,9595315	4,2341824	4,1639605
7,122	3,9600632	4,2338867	4,1643634
7,1222	3,9603672	4,2335267	4,1643238
7,1224	3,9607308	4,2335005	4,1638899
7,1226	3,9612005	4,2332621	4,1636362
7,1228	3,9615366	4,2328496	4,1634583
7,123	3,9617655	4,2326622	4,1632128
7,1232	3,961992	4,232368	4,1628742
7,1234	3,9620898	4,2320485	4,1626406
7,1236	3,9622054	4,231431	4,1623592
7,1238	3,9615724	4,2308674	4,1619315
7,124	3,96085	4,230947	4,1615858
7,1242	3,9601312	4,2310281	4,1610589
7,1244	3,9595411	4,2310104	4,1606178
7,1246	3,9590237	4,2311029	4,1602125
7,1248	3,9586422	4,2312188	4,1599479
7,125	3,9581881	4,2312632	4,1596341
7,1252	3,957896	4,2312856	4,1591921
7,1254	3,9575717	4,2314749	4,1588082
7,1256	3,9573131	4,2315025	4,1586723
7,1258	3,9568982	4,2316217	4,158205
7,126	3,956574	4,2318625	4,1575279
7,1262	3,9561877	4,2320595	4,1566634
7,1264	3,9558551	4,232585	4,1556754
7,1266	3,9556179	4,2328758	4,1546965
7,1268	3,9550862	4,2332978	4,1542425
7,127	3,9545808	4,2337914	4,1541948
7,1272	3,9540575	4,2342229	4,1540136
7,1274	3,9536903	4,2344041	4,1536441
7,1276	3,9533315	4,2346792	4,1534567
7,1278	3,9529214	4,2349215	4,15311
7,128	3,9525626	4,2349596	4,1529789
7,1282	3,9522383	4,2350979	4,1528072
7,1284	3,9519689	4,2352638	4,1527119
7,1286	3,9517543	4,2352839	4,1525555
7,1288	3,9514086	4,2352257	4,1524639
7,129	3,9503918	4,23528	4,1523495
7,1292	3,9493344	4,2358427	4,1521859
7,1294	3,9484534	4,2365856	4,1520777
7,1296	3,9477382	4,2371283	4,1521134
7,1298	3,9469562	4,2376785	4,1521683
7,13	3,9462957	4,2382236	4,1520977
7,1302	3,9455733	4,2387848	4,1522279
7,1304	3,9450619	4,2394667	4,1523385
7,1306	3,9444075	4,2403026	4,1524124
7,1308	3,9437912	4,2411003	4,1525092
7,131	3,94361	4,2419882	4,1525354
7,1312	3,943511	4,2429371	4,152328
7,1314	3,9438853	4,2441053	4,1521096
7,1316	3,9448295	4,2448502	4,1519499
7,1318	3,9457104	4,245121	4,1517234
7,132	3,9463637	4,2454071	4,1517677
7,1322	3,9467583	4,2455096	4,151763
7,1324	3,9471087	4,2453713	4,1518545
7,1326	3,9472876	4,2450876	4,1518068
7,1328	3,9474056	4,2447643	4,1517248
7,133	3,9474306	4,2446146	4,1517162
7,1332	3,9475844	4,2442713	4,151608
7,1334	3,9475915	4,2439909	4,1515326
7,1336	3,9476142	4,2435198	4,1513672
7,1338	3,9477167	4,243073	4,1511106
7,134	3,9471719	4,2425103	4,1507807
7,1342	3,9463875	4,2424221	4,150466
7,1344	3,945801	4,2429562	4,1500998
7,1346	3,9451096	4,2430062	4,149684
7,1348	3,944746	4,243433	4,1493835
7,135	3,9443395	4,2436152	4,1489711
7,1352	3,9439735	4,2439218	4,1485682
7,1354	3,9437661	4,2440886	4,1481128
7,1356	3,9430532	4,244421	4,1476669
7,1358	3,942152	4,2446847	4,1472282
7,136	3,9412282	4,2448111	4,1468587
7,1362	3,9400706	4,2450447	4,1469121
7,1364	3,9390347	4,2453508	4,1472592
7,1366	3,9385436	4,2455206	4,1473665
7,1368	3,9383242	4,2452221	4,147439
7,137	3,9381764	4,2446356	4,1476097
7,1372	3,9380786	4,2443047	4,1475964
7,1374	3,937659	4,2439537	4,1472387
7,1376	3,9373407	4,2437725	4,1467943
7,1378	3,9368532	4,2436571	4,1462412
7,138	3,9366517	4,2440062	4,1457572
7,1382	3,9363954	4,2446146	4,1453362
7,1384	3,9360509	4,244936	4,1449738
7,1386	3,9359543	4,2452998	4,144732
7,1388	3,9357326	4,2454786	4,1444292
7,139	3,9356122	4,2455683	4,1442108
7,1392	3,9349852	4,2458134	4,1439509
7,1394	3,934103	4,2464123	4,143827
7,1396	3,9332578	4,2473965	4,1437054
7,1398	3,9323256	4,2480345	4,1438284
7,14	3,9315054	4,2486258	4,1437664
7,1402	3,9310346	4,2490654	4,1438785
7,1404	3,9309034	4,2497597	4,1438212
7,1406	3,931031	4,2502651	4,1438713
7,1408	3,9312313	4,2509947	4,1436148
7,141	3,9313827	4,2516098	4,1428986
7,1412	3,9314578	4,2522902	4,1421762
7,1414	3,9314029	4,2530499	4,1417422
7,1416	3,931354	4,2538042	4,1412282
7,1418	3,9318762	4,2545362	4,1408935
7,142	3,9324973	4,2548714	4,140408
7,1422	3,9331326	4,2551942	4,1399064
7,1424	3,9334807	4,255528	4,139308
7,1426	3,9337418	4,2558775	4,1388073
7,1428	3,933892	4,2561932	4,1382732
7,143	3,9339969	4,2565031	4,1381073
7,1432	3,9339969	4,2567282	4,1380825
7,1434	3,9340053	4,2569075	4,1381907
7,1436	3,9339504	4,256844	4,1381826
7,1438	3,9338038	4,2564816	4,1381073
7,144	3,933805	4,2555885	4,1378975
7,1442	3,9336393	4,2545624	4,1376009
7,1444	3,933085	4,2542324	4,1373863
7,1446	3,932725	4,2545147	4,1372228
7,1448	3,9322708	4,254549	4,1369653
7,145	3,931397	4,2545967	4,1365876
7,1452	3,9303837	4,2547245	4,136517
7,1454	3,92925	4,2546506	4,1363788
7,1456	3,9283845	4,2547112	4,1366005
7,1458	3,9275608	4,2548985	4,1370296
7,146	3,9266214	4,2550321	4,1372347
7,1462	3,9258275	4,2551908	4,1373482
7,1464	3,9250801	4,2555056	4,1374269
7,1466	3,9242325	4,2559013	4,1375017
7,1468	3,9240406	4,2561083	4,1375771
7,147	3,9241991	4,256093	4,1377535
7,1472	3,9241538	4,2557821	4,1378284
7,1474	3,9241419	4,2554693	4,1377225
7,1476	3,9240525	4,255044	4,1378465
7,1478	3,9239738	4,2546029	4,1379061
7,148	3,9238474	4,2541962	4,1380396
7,1482	3,9236543	4,253685	4,1381812
7,1484	3,9233539	4,2531271	4,1382565
7,1486	3,9232049	4,2525811	4,1381969
7,1488	3,9228556	4,2519302	4,1379371
7,149	3,9225552	4,25137	4,1374898
7,1492	3,9222929	4,2509909	4,1370916
7,1494	3,9216206	4,2507515	4,1367149
7,1496	3,9207623	4,2511873	4,1364422
7,1498	3,9205656	4,2518468	4,1361489
7,15	3,920475	4,2523165	4,135859
7,1502	3,9204547	4,2526574	4,1352453
7,1504	3,9205918	4,2532678	4,1343894
7,1506	3,9207957	4,2537303	4,1335049
7,1508	3,9207861	4,2541881	4,132916
7,151	3,9208195	4,2547016	4,1324916
7,1512	3,9208529	4,2553396	4,1319957
7,1514	3,9208946	4,2558761	4,1314259
7,1516	3,9207444	4,2564912	4,1310048
7,1518	3,9204655	4,2571793	4,1305079
7,152	3,9209459	4,2578611	4,130156
7,1522	3,921474	4,2580385	4,1297054
7,1524	3,9219556	4,2579994	4,1293635
7,1526	3,9223979	4,2580314	4,1289225
7,1528	3,9225612	4,2580347	4,1283836
7,153	3,9227948	4,2581348	4,1280341
7,1532	3,9228258	4,2582207	4,1274786
7,1534	3,9229677	4,2582922	4,1268134
7,1536	3,9229605	4,2582254	4,1262593
7,1538	3,923063	4,2582159	4,125525
7,154	3,9229963	4,25811	4,1247058
7,1542	3,9230869	4,2581663	4,1238441
7,1544	3,9228342	4,2581768	4,1235604
7,1546	3,9219139	4,2581921	4,1234865
7,1548	3,920723	4,2584906	4,123702
7,155	3,9196477	4,2587385	4,1243281
7,1552	3,9187155	4,2584367	4,1250482
7,1554	3,918005	4,2580671	4,1253939
7,1556	3,9172671	4,2579279	4,1257095
7,1558	3,9165363	4,2576714	4,1259837
7,156	3,9156315	4,2576022	4,1261973
7,1562	3,9149795	4,257575	4,1264834
7,1564	3,9143918	4,257391	4,1266179
7,1566	3,9140186	4,2573042	4,1268625
7,1568	3,9133987	4,2571383	4,1269078
7,157	3,9130661	4,2571898	4,1269565
7,1572	3,9131687	4,2571468	4,1269913
7,1574	3,9133904	4,256671	4,1268778
7,1576	3,9135489	4,2561049	4,1270008
7,1578	3,9135287	4,2555771	4,1270032
7,158	3,9135215	4,2550879	4,1270399
7,1582	3,9133439	4,2546759	4,1271329
7,1584	3,9132164	4,2544169	4,1272821
7,1586	3,913214	4,2540569	4,1276088
7,1588	3,9129553	4,2535205	4,1276574
7,159	3,9132295	4,2530365	4,1278687
7,1592	3,9137242	4,2525668	4,1279712
7,1594	3,9144883	4,252017	4,127872
7,1596	3,9148936	4,251133	4,127542
7,1598	3,9147589	4,2505379	4,1271639
7,16	3,9146302	4,2504902	4,1265988
7,1602	3,9143977	4,2504067	4,1258349
7,1604	3,9143465	4,2502565	4,124917
7,1606	3,9141688	4,2502446	4,1240277
7,1608	3,9142237	4,250545	4,1231742
7,161	3,914139	4,2512245	4,1223884
7,1612	3,9140711	4,2517371	4,1216722
7,1614	3,9141855	4,2522106	4,1210198
7,1616	3,9140627	4,2526302	4,1203275
7,1618	3,9139626	4,2532153	4,1196346
7,162	3,913723	4,2537384	4,1189733
7,1622	3,9137158	4,2543216	4,1183629
7,1624	3,9143238	4,2546377	4,1177526
7,1626	3,9149032	4,2544479	4,1171112
7,1628	3,9154336	4,2543573	4,1165891
7,163	3,9155982	4,2542262	4,1158881
7,1632	3,9159558	4,2542119	4,1152205
7,1634	3,9162705	4,254231	4,1144872
7,1636	3,9162478	4,2541595	4,1137805
7,1638	3,9159164	4,2538242	4,1130319
7,164	3,9152286	4,2535286	4,1123595
7,1642	3,9146171	4,2532654	4,1121864
7,1644	3,914269	4,2530079	4,1122413
7,1646	3,9139638	4,2528448	4,1122961
7,1648	3,9133344	4,2525778	4,1122928
7,165	3,9122257	4,2528448	4,1122165
7,1652	3,9113448	4,2534537	4,1121545
7,1654	3,9106808	4,2539225	4,1118755
7,1656	3,9102314	4,2544527	4,1116276
7,1658	3,9096854	4,2549796	4,1119289
7,166	3,9092395	4,2554979	4,112319
7,1662	3,9086697	4,2559047	4,1127124
7,1664	3,9081535	4,2561131	4,11309
7,1666	3,9077208	4,2558918	4,1135874
7,1668	3,9074645	4,255703	4,1138864
7,167	3,9071617	4,2558737	4,1142859
7,1672	3,9065323	4,2560143	4,1146326
7,1674	3,9065001	4,256073	4,114975
7,1676	3,9068053	4,2558317	4,1153598
7,1678	3,9071283	4,2551117	4,115715
7,168	3,907114	4,254498	4,1160798
7,1682	3,9071105	4,2537994	4,1162968
7,1684	3,9076397	4,2534347	4,1165032
7,1686	3,90815	4,252841	4,1166368
7,1688	3,9089439	4,2522631	4,1164494
7,169	3,9096329	4,2516489	4,1160488
7,1692	3,9102576	4,2512064	4,1154113
7,1694	3,9106843	4,2506819	4,1150346
7,1696	3,9112339	4,2499809	4,1146913
7,1698	3,9116917	4,2493052	4,1142502
7,17	3,911557	4,2486649	4,113976
7,1702	3,9113245	4,2483339	4,1136336
7,1704	3,9111981	4,2484341	4,1131663
7,1706	3,9109406	4,2482705	4,1127682
7,1708	3,9109013	4,2480593	4,1123738
7,171	3,9109049	4,247932	4,1121974
7,1712	3,9107761	4,2478495	4,1119852
7,1714	3,910713	4,2477269	4,1116428
7,1716	3,9107571	4,2476158	4,1110601
7,1718	3,910676	4,2475266	4,1101875
7,172	3,9107118	4,2476759	4,1093493
7,1722	3,9106975	4,2483006	4,1084328
7,1724	3,9106307	4,2490969	4,1075277
7,1726	3,9112816	4,2497487	4,106493
7,1728	3,9120874	4,2497358	4,1055956
7,173	3,9122961	4,2495022	4,1047597
7,1732	3,9122579	4,2496519	4,1039886
7,1734	3,9120207	4,2495937	4,1032147
7,1736	3,9114401	4,2495675	4,1030326
7,1738	3,9109764	4,2494087	4,1028476
7,174	3,910465	4,2493482	4,1026869
7,1742	3,909987	4,2492752	4,1024723
7,1744	3,9098392	4,2493815	4,1024628
7,1746	3,909646	4,2492886	4,1024756
7,1748	3,9095972	4,2493324	4,1023459
7,175	3,9094219	4,2492814	4,1024699
7,1752	3,9088688	4,2491322	4,1024914
7,1754	3,908082	4,2497272	4,1025391
7,1756	3,9073584	4,2501745	4,1024399
7,1758	3,9069626	4,250483	4,1023922
7,176	3,9066622	4,2509384	4,1021919
7,1762	3,9063463	4,2511411	4,10216
7,1764	3,9060078	4,2516131	4,1020575
7,1766	3,9056323	4,2520161	4,1018953
7,1768	3,9054511	4,2525778	4,1017046
7,177	3,9051065	4,2531137	4,1014686
7,1772	3,9046416	4,2536397	4,1016688
7,1774	3,9039598	4,2541962	4,1022196
7,1776	3,9039526	4,2547197	4,102838
7,1778	3,9048586	4,2548318	4,1035047
7,178	3,9060674	4,2543802	4,1040277
7,1782	3,9070687	4,2535372	4,1040339
7,1784	3,9077971	4,253088	4,1036549
7,1786	3,9084957	4,2526398	4,1034594
7,1788	3,9091072	4,2522998	4,1033354
7,179	3,9096663	4,2517872	4,1031637
7,1792	3,9102659	4,2513413	4,1029477
7,1794	3,9108119	4,2508869	4,102664
7,1796	3,9111087	4,2503719	4,1024628
7,1798	3,9115844	4,2499285	4,1022277
7,18	3,9120433	4,249526	4,1019526
7,1802	3,9122007	4,2489429	4,1016521
7,1804	3,9117954	4,2486744	4,1013803
7,1806	3,9116046	4,2487974	4,101193
7,1808	3,9113734	4,2488785	4,1009321
7,181	3,9112697	4,2490206	4,1005421
7,1812	3,9111981	4,2491765	4,1002717
7,1814	3,9110098	4,2491837	4,0999451
7,1816	3,9110551	4,2492146	4,0995979
7,1818	3,9110336	4,249372	4,0992022
7,182	3,9110515	4,2492609	4,0988326
7,1822	3,9113126	4,2492743	4,0984344
7,1824	3,9107082	4,2492065	4,0980291
7,1826	3,9098582	4,2492418	4,0979066
7,1828	3,9095578	4,2493291	4,0976715
7,183	3,9096103	4,2490349	4,0974894
7,1832	3,9096115	4,2485161	4,097209
7,1834	3,9094923	4,2481642	4,0966797
7,1836	3,9093862	4,2481894	4,0962529
7,1838	3,9091132	4,2485247	4,095757
7,184	3,9088926	4,2486744	4,0951767
7,1842	3,9088151	4,2484422	4,094707
7,1844	3,9086161	4,2483969	4,0944257
7,1846	3,9086852	4,2483349	4,0940976
7,1848	3,9086781	4,2482548	4,0937543
7,185	3,9088604	4,2483516	4,0935721
7,1852	3,9090619	4,2482634	4,0934839
7,1854	3,9085624	4,2482157	4,0933275
7,1856	3,9078484	4,2485828	4,0933552
7,1858	3,9073417	4,2493134	4,0933123
7,186	3,9067934	4,2497406	4,093255
7,1862	3,9064858	4,2502971	4,0932121
7,1864	3,9063952	4,2508359	4,0933504
7,1866	3,9059839	4,2513304	4,0934052
7,1868	3,9055858	4,2518086	4,0935078
7,187	3,9057992	4,2523365	4,0937161
7,1872	3,9061854	4,252996	4,0937901
7,1874	3,9066801	4,2536716	4,0937915
7,1876	3,9069448	4,2542629	4,0933266
7,1878	3,9073298	4,2549286	4,0926552
7,188	3,9079986	4,2555637	4,0920401
7,1882	3,9090416	4,2556267	4,0914273
7,1884	3,9099226	4,2556791	4,0908685
7,1886	3,9106224	4,2558556	4,0906668
7,1888	3,9112232	4,2559118	4,0908136
7,189	3,9117584	4,256	4,090941
7,1892	3,9123247	4,2557616	4,0909696
7,1894	3,9128373	4,2553015	4,0910125
7,1896	3,9131961	4,2545233	4,0909948
7,1898	3,9135442	4,2539988	4,0909257
7,19	3,9138505	4,2533264	4,0906596
7,1902	3,9143405	4,2527304	4,0905967
7,1904	3,9145718	4,2520804	4,0903759
7,1906	3,9143512	4,2515941	4,0903201
7,1908	3,9140103	4,2517481	4,0901899
7,191	3,9138494	4,2517929	4,0898991
7,1912	3,9139328	4,251977	4,0896916
7,1914	3,9141271	4,2519979	4,0893331
7,1916	3,9140615	4,2520313	4,0889955
7,1918	3,9133523	4,252152	4,0886917
7,192	3,9127622	4,2522545	4,0884519
7,1922	3,9121149	4,2524238	4,0885201
7,1924	3,9115152	4,2525525	4,0889349
7,1926	3,9108715	4,252799	4,0892067
7,1928	3,9101443	4,2529259	4,0893092
7,193	3,9098761	4,25315	4,0893736
7,1932	3,9100919	4,2530613	4,0895033
7,1934	3,9103768	4,2523808	4,0894523
7,1936	3,9105854	4,2518897	4,0895128
7,1938	3,9106963	4,2512283	4,0896559
7,194	3,9106176	4,2506428	4,089829
7,1942	3,9105675	4,2503271	4,0899005
7,1944	3,9107833	4,2498822	4,0897026
7,1946	3,9108429	4,2495594	4,0892911
7,1948	3,9111207	4,2492733	4,0890183
7,195	3,9112732	4,2492385	4,0886688
7,1952	3,9115117	4,249341	4,0881658
7,1954	3,9119205	4,2493801	4,0877476
7,1956	3,9117477	4,2492671	4,08741
7,1958	3,9112768	4,2494411	4,0872526
7,196	3,9106462	4,24998	4,0871215
7,1962	3,9100597	4,2504625	4,0870514
7,1964	3,9101229	4,2508335	4,0870442
7,1966	3,9105675	4,2511172	4,0869474
7,1968	3,9110253	4,2515559	4,086689
7,197	3,9115343	4,2518635	4,0859699
7,1972	3,9119384	4,2523379	4,085237
7,1974	3,9121792	4,2527719	4,0847149
7,1976	3,9125738	4,2532835	4,0841985
7,1978	3,9127228	4,253859	4,0837231
7,198	3,9128051	4,2544479	4,0833559
7,1982	3,9132926	4,2551751	4,0829601
7,1984	3,9142916	4,2554073	4,0824461
7,1986	3,9151106	4,2552085	4,0820947
7,1988	3,9157114	4,2553768	4,0816965
7,199	3,9162157	4,2555494	4,081378
7,1992	3,9166269	4,2557497	4,0809598
7,1994	3,9168725	4,2557902	4,0804434
7,1996	3,9174483	4,2561445	4,0797877
7,1998	3,9177916	4,2562561	4,0792727
7,2	3,9182351	4,2565231	4,0790725
7,2002	3,9187572	4,2563934	4,079031
7,2004	3,9191899	4,2562194	4,0789547
7,2006	3,919879	4,2559748	4,078927
7,2008	3,9200959	4,2554588	4,0790129
7,201	3,9197466	4,2551737	4,078939
7,2012	3,919116	4,255229	4,0789032
7,2014	3,9184175	4,2550797	4,0789485
7,2016	3,9176903	4,2552228	4,0793743
7,2018	3,9171252	4,2550726	4,0800738
7,202	3,9166651	4,2550449	4,0804005
7,2022	3,9161572	4,2549429	4,0806365
7,2024	3,9157734	4,2549686	4,0808225
7,2026	3,9153502	4,2550049	4,0810752
7,2028	3,91502	4,2551146	4,0812721
7,203	3,9146159	4,2553229	4,0813684
7,2032	3,9141927	4,2555599	4,0814199
7,2034	3,9146743	4,2555962	4,0814319
7,2036	3,9151642	4,2551537	4,0815115
7,2038	3,9155827	4,2545266	4,0814676
7,204	3,9157698	4,254096	4,0813937
7,2042	3,9160857	4,2533045	4,0812898
7,2044	3,9164135	4,2526836	4,0813732
7,2046	3,9165602	4,252368	4,0814018
7,2048	3,916677	4,2518597	4,0814805
7,205	3,9169238	4,2512245	4,0817013
7,2052	3,9171729	4,2505102	4,0820422
7,2054	3,9170382	4,2499475	4,0823808
7,2056	3,9174364	4,2492337	4,0823913
7,2058	3,918061	4,2486868	4,0823498
7,206	3,9182851	4,2482481	4,0819621
7,2062	3,9185498	4,2484055	4,0815139
7,2064	3,9187965	4,2489548	4,0805674
7,2066	3,9190254	4,2496376	4,0794659
7,2068	3,9193723	4,250371	4,0786829
7,207	3,9198337	4,2508264	4,0778804
7,2072	3,9199779	4,2512426	4,077076
7,2074	3,9201496	4,2516847	4,0764036
7,2076	3,9203784	4,2521152	4,075829
7,2078	3,920568	4,2527122	4,0751448
7,208	3,9207695	4,2531033	4,0744891
7,2082	3,920897	4,2534809	4,0738177
7,2084	3,9211211	4,2541628	4,0732923
7,2086	3,9219711	4,254549	4,0727439
7,2088	3,9226267	4,2544012	4,0721741
7,209	3,9233158	4,2542229	4,0717616
7,2092	3,9237568	4,2541118	4,0711751
7,2094	3,924242	4,2540975	4,0706086
7,2096	3,924813	4,254281	4,0700307
7,2098	3,9251432	4,2540722	4,0693369
7,21	3,925868	4,2540808	4,0688267
7,2102	3,9264843	4,2540007	4,0681067
7,2104	3,9266071	4,2538471	4,0675902
7,2106	3,92642	4,2537732	4,06706
7,2108	3,9264188	4,2537384	4,0667009
7,211	3,925998	4,2537422	4,0667453
7,2112	3,9251492	4,2539353	4,0668669
7,2114	3,9244852	4,2545028	4,0670075
7,2116	3,9240572	4,2551537	4,0675855
7,2118	3,9236269	4,2556009	4,0680852
7,212	3,9233074	4,2556925	4,0685081
7,2122	3,9228258	4,2555685	4,0690851
7,2124	3,9225719	4,2552738	4,069561
7,2126	3,9223859	4,2552085	4,0699902
7,2128	3,9222488	4,2552681	4,0704107
7,213	3,9221654	4,2552013	4,0707865
7,2132	3,9219043	4,2551227	4,0710068
7,2134	3,9214036	4,2551656	4,0712562
7,2136	3,9216444	4,2552862	4,0713763
7,2138	3,922051	4,2548318	4,0715017
7,214	3,9223418	4,2540531	4,0715337
7,2142	3,9225171	4,2536659	4,0716972
7,2144	3,922771	4,2533312	4,0718188
7,2146	3,9229438	4,2529101	4,0721393
7,2148	3,9230058	4,2524953	4,0722957
7,215	3,9235053	4,2520828	4,0724921
7,2152	3,9243743	4,2516775	4,0726042
7,2154	3,9251468	4,2511015	4,0726352
7,2156	3,9258549	4,250494	4,0724649
7,2158	3,9266214	4,2497487	4,0717411
7,216	3,9273641	4,2490921	4,071218
7,2162	3,9275572	4,2482405	4,070785
7,2164	3,9274666	4,2480655	4,0703645
7,2166	3,9273808	4,2478938	4,0700889
7,2168	3,9273641	4,2475338	4,0699434
7,217	3,927407	4,2471833	4,069592
7,2172	3,9275036	4,2469878	4,0689039
7,2174	3,9275966	4,2468081	4,0680757
7,2176	3,9277039	4,2467127	4,0671887
7,2178	3,9277313	4,2471533	4,0662956
7,218	3,927804	4,2479057	4,0654459
7,2182	3,9278386	4,2486153	4,0646386
7,2184	3,9277122	4,2492003	4,0638614
7,2186	3,9277205	4,2498536	4,0631175
7,2188	3,9282379	4,2504973	4,0624824
7,219	3,9289877	4,250596	4,0617633
7,2192	3,9296947	4,2505164	4,0611019
7,2194	3,930398	4,2505465	4,0603938
7,2196	3,9308093	4,2506151	4,0596986
